"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K560","2020-05-08 20:00:00","117.000","195.000","0.400","28.600","0.720","998.400","","0.000","-99.000","-99.000","-99.000","34.600","","23.800",""
"C0R150","2020-05-08 20:00:00","105.000","50.000","1.200","28.200","0.790","998.000","","0.000","-99.000","-99.000","-99.000","36.200","","25.200",""
"C0S690","2020-05-08 20:00:00","522.000","313.000","0.300","23.700","0.950","952.100","","0.000","-99.000","-99.000","-99.000","30.300","","21.800",""
"C0U870","2020-05-08 20:00:00","474.000","298.000","0.400","22.800","0.990","958.900","","0.000","-99.000","-99.000","-99.000","27.500","","21.400",""
"C0A520","2020-05-08 20:00:00","48.000","0.000","0.000","27.800","0.830","1004.500","","0.000","-99.000","-99.000","-99.000","32.200","","23.200",""
"C0X130","2020-05-08 20:00:00","27.000","244.000","1.300","29.600","0.760","1007.000","","0.000","-99.000","-99.000","-99.000","34.300","","26.400",""
"C0V400","2020-05-08 20:00:00","56.000","263.000","1.600","28.900","0.850","1003.800","","0.000","-99.000","-99.000","-99.000","31.700","","26.400",""
"C0UA40","2020-05-08 20:00:00","1121.000","197.000","0.800","19.500","0.990","889.200","","0.500","-99.000","-99.000","-99.000","22.600","","17.900",""
"C0G720","2020-05-08 20:00:00","50.000","204.000","2.500","27.900","0.820","1004.500","","0.000","-99.000","-99.000","-99.000","33.700","","25.600",""
"C0G890","2020-05-08 20:00:00","24.000","198.000","3.200","28.900","0.900","1007.200","","0.000","-99.000","-99.000","-99.000","32.400","","26.700",""
"C0I540","2020-05-08 20:00:00","3344.000","-99.000","-99.000","8.700","1.000","684.700","","-99.000","-99.000","-99.000","-99.000","10.700","","4.300",""
"C0K390","2020-05-08 20:00:00","31.000","197.000","2.000","28.100","0.830","1007.100","","0.000","-99.000","-99.000","-99.000","33.200","","25.500",""
"C0R730","2020-05-08 20:00:00","163.000","307.000","0.800","27.000","0.890","993.000","","0.000","-99.000","-99.000","-99.000","31.500","","24.500",""
"C0T9A0","2020-05-08 20:00:00","498.000","169.000","0.700","22.600","0.990","956.200","","0.500","-99.000","-99.000","-99.000","24.800","","20.600",""
"C0AH40","2020-05-08 20:00:00","426.000","274.000","0.500","25.500","0.890","959.200","","0.000","-99.000","-99.000","-99.000","29.800","","22.600",""
"C0X280","2020-05-08 20:00:00","22.000","219.000","2.700","28.500","0.820","1008.600","","0.000","-99.000","-99.000","-99.000","31.600","","26.900",""
"C0V620","2020-05-08 20:00:00","18.000","195.000","1.400","28.700","0.990","1008.700","","0.000","-99.000","-99.000","-99.000","30.900","","27.400",""
"C0H960","2020-05-08 20:00:00","120.000","225.000","2.500","28.900","0.740","995.700","","0.000","-99.000","-99.000","-99.000","33.800","","25.600",""
"C0M530","2020-05-08 20:00:00","1385.000","242.000","0.300","19.100","0.990","869.200","","4.500","-99.000","-99.000","-99.000","25.300","","17.900",""
"C0R170","2020-05-08 20:00:00","26.000","159.000","0.600","28.300","1.000","1007.900","","0.000","-99.000","-99.000","-99.000","34.200","","24.900",""
"C0I420","2020-05-08 20:00:00","305.000","234.000","1.200","28.100","0.710","976.800","","0.000","-99.000","-99.000","-99.000","34.000","","22.100",""
"C0A640","2020-05-08 20:00:00","241.000","0.000","0.000","23.900","0.920","983.900","","0.000","-99.000","-99.000","-99.000","29.900","","22.200",""
"C0A930","2020-05-08 20:00:00","216.000","293.000","0.400","24.100","1.000","983.700","","0.000","-99.000","-99.000","-99.000","28.300","","22.500",""
"C0F9M0","2020-05-08 20:00:00","230.000","229.000","1.300","28.500","0.670","984.200","","0.000","-99.000","-99.000","-99.000","32.500","","24.700",""
"C0AC40","2020-05-08 20:00:00","1079.000","244.000","9.100","20.100","0.990","892.500","","0.000","-99.000","-99.000","-99.000","25.400","","18.900",""
"C0AI00","2020-05-08 20:00:00","188.000","0.000","0.000","26.500","0.860","989.600","","0.000","-99.000","-99.000","-99.000","30.800","","23.400",""
"C0T9M0","2020-05-08 20:00:00","92.000","214.000","1.700","25.400","0.990","1002.500","","6.000","-99.000","-99.000","-99.000","29.100","","23.800",""
"C0S960","2020-05-08 20:00:00","32.000","270.000","2.000","27.800","0.810","1006.100","","0.000","-99.000","-99.000","-99.000","29.800","","25.400",""
"C0K430","2020-05-08 20:00:00","30.000","174.000","2.500","27.500","1.000","1008.000","","0.000","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0Z170","2020-05-08 20:00:00","199.000","0.000","0.000","28.000","0.810","990.000","","0.000","-99.000","-99.000","-99.000","33.000","","23.900",""
"C0Z100","2020-05-08 20:00:00","36.000","0.000","0.000","25.300","0.990","1008.900","","0.500","-99.000","-99.000","-99.000","30.000","","23.700",""
"C0U710","2020-05-08 20:00:00","1942.000","0.000","0.000","15.600","0.990","809.400","","0.000","-99.000","-99.000","-99.000","22.400","","13.700",""
"C0SA30","2020-05-08 20:00:00","92.000","175.000","2.800","25.600","0.980","1001.100","","33.000","-99.000","-99.000","-99.000","28.300","","23.500",""
"C0V500","2020-05-08 20:00:00","6.000","0.000","0.000","29.000","0.880","1008.400","","0.000","-99.000","-99.000","-99.000","31.700","","27.700",""
"CM0160","2020-05-08 20:00:00","159.000","275.000","1.200","28.100","0.720","994.400","","0.000","-99.000","-99.000","-99.000","38.200","","24.300",""
"C0V350","2020-05-08 20:00:00","36.000","297.000","1.400","28.600","0.800","1007.600","","0.000","-99.000","-99.000","-99.000","35.300","","24.800",""
"C0W120","2020-05-08 20:00:00","58.000","180.000","8.600","25.100","0.940","1003.500","","0.000","-99.000","-99.000","-99.000","28.200","","24.700",""
"C0R470","2020-05-08 20:00:00","103.000","313.000","1.200","29.800","0.710","999.800","","0.000","-99.000","-99.000","-99.000","34.300","","25.500",""
"C0M770","2020-05-08 20:00:00","164.000","208.000","1.000","27.800","0.830","992.200","","0.000","-99.000","-99.000","-99.000","32.900","","25.300",""
"C0S930","2020-05-08 20:00:00","248.000","290.000","0.700","25.300","0.920","983.300","","0.000","-99.000","-99.000","-99.000","29.700","","22.600",""
"C0F9Y0","2020-05-08 20:00:00","3313.000","261.000","3.100","8.800","0.890","688.400","","0.000","9.400","250.000","","14.200","","7.000",""
"C0E790","2020-05-08 20:00:00","344.000","184.000","1.900","27.800","0.800","971.500","","0.000","-99.000","-99.000","-99.000","32.800","","22.600",""
"C0O810","2020-05-08 20:00:00","161.000","278.000","0.300","28.800","0.840","993.500","","0.000","-99.000","-99.000","-99.000","36.200","","24.500",""
"C0R520","2020-05-08 20:00:00","18.000","286.000","0.700","29.200","0.850","1008.900","","0.000","-99.000","-99.000","-99.000","31.200","","26.700",""
"C0G880","2020-05-08 20:00:00","92.000","219.000","0.800","28.500","0.740","1000.800","","0.000","-99.000","-99.000","-99.000","33.700","","25.000",""
"C0R260","2020-05-08 20:00:00","76.000","53.000","0.400","27.300","0.880","1001.700","","0.000","-99.000","-99.000","-99.000","34.400","","24.700",""
"C0U950","2020-05-08 20:00:00","1012.000","89.000","2.500","19.900","1.000","901.900","","1.500","-99.000","-99.000","-99.000","22.500","","18.600",""
"C0O860","2020-05-08 20:00:00","38.000","246.000","0.900","29.900","0.810","1006.100","","0.000","-99.000","-99.000","-99.000","33.800","","25.700",""
"C0R320","2020-05-08 20:00:00","7.000","302.000","1.700","28.300","0.860","1010.000","","0.000","-99.000","-99.000","-99.000","31.800","","25.600",""
"C0S980","2020-05-08 20:00:00","901.000","268.000","0.500","21.800","0.920","911.400","","0.000","-99.000","-99.000","-99.000","26.800","","19.900",""
"C0X110","2020-05-08 20:00:00","20.000","252.000","1.200","28.900","0.920","1008.700","","0.000","-99.000","-99.000","-99.000","30.900","","27.800",""
"C0V310","2020-05-08 20:00:00","46.000","283.000","1.300","28.900","0.660","1005.000","","0.000","-99.000","-99.000","-99.000","34.200","","25.300",""
"C0G620","2020-05-08 20:00:00","110.000","207.000","0.500","28.100","0.830","997.900","","0.000","-99.000","-99.000","-99.000","35.400","","24.500",""
"C0AD50","2020-05-08 20:00:00","84.000","105.000","1.000","27.600","1.000","1000.600","","0.000","-99.000","-99.000","-99.000","31.500","","23.300",""
"C0A9A0","2020-05-08 20:00:00","24.000","45.000","1.100","27.500","0.870","1007.100","","0.000","-99.000","-99.000","-99.000","31.800","","24.100",""
"C0O830","2020-05-08 20:00:00","127.000","259.000","0.900","28.200","0.760","997.000","","0.000","-99.000","-99.000","-99.000","37.500","","24.300",""
"C0S760","2020-05-08 20:00:00","1621.000","0.000","0.000","18.000","1.000","839.700","","0.500","-99.000","-99.000","-99.000","20.500","","15.000",""
"C0X160","2020-05-08 20:00:00","26.000","219.000","1.500","28.900","0.890","1007.400","","0.000","-99.000","-99.000","-99.000","31.900","","27.100",""
"C0C490","2020-05-08 20:00:00","157.000","0.000","0.200","27.600","0.770","991.700","","0.000","-99.000","-99.000","-99.000","31.100","","22.900",""
"C0F970","2020-05-08 20:00:00","145.000","211.000","1.800","29.000","0.670","993.300","","0.000","-99.000","-99.000","-99.000","33.200","","24.600",""
"C0R440","2020-05-08 20:00:00","1679.000","336.000","4.500","15.900","1.000","834.500","","0.000","-99.000","-99.000","-99.000","19.800","","15.900",""
"C0S740","2020-05-08 20:00:00","289.000","2.000","0.500","25.600","0.930","979.400","","0.000","-99.000","-99.000","-99.000","30.000","","21.900",""
"C0A940","2020-05-08 20:00:00","49.000","0.000","0.000","25.300","0.960","1004.700","","0.000","-99.000","-99.000","-99.000","30.000","","22.700",""
"C0A920","2020-05-08 20:00:00","196.000","0.000","0.100","25.600","0.860","987.400","","0.000","-99.000","-99.000","-99.000","29.500","","24.300",""
"C0T870","2020-05-08 20:00:00","135.000","0.000","0.000","24.200","0.990","995.900","","8.000","-99.000","-99.000","-99.000","26.700","","20.600",""
"C0O930","2020-05-08 20:00:00","69.000","260.000","0.400","29.000","0.780","1002.700","","0.000","-99.000","-99.000","-99.000","37.800","","24.000",""
"C0AI40","2020-05-08 20:00:00","37.000","92.000","0.900","28.800","0.720","1005.800","","0.000","-99.000","-99.000","-99.000","32.000","","25.300",""
"C0C460","2020-05-08 20:00:00","482.000","0.000","0.000","23.700","0.950","957.300","","1.000","-99.000","-99.000","-99.000","29.400","","21.100",""
"C0E520","2020-05-08 20:00:00","320.000","200.000","0.600","26.600","0.800","975.400","","0.000","-99.000","-99.000","-99.000","33.500","","20.100",""
"C0T9D0","2020-05-08 20:00:00","7.000","0.000","0.000","24.500","0.990","1011.400","","14.000","-99.000","-99.000","-99.000","27.700","","23.500",""
"C0I390","2020-05-08 20:00:00","1184.000","242.000","1.500","21.000","0.990","886.400","","0.000","-99.000","-99.000","-99.000","26.900","","18.200",""
"C0B020","2020-05-08 20:00:00","86.000","99.000","4.100","25.600","0.840","998.700","","-99.000","-99.000","-99.000","-99.000","32.100","","24.300",""
"C0F860","2020-05-08 20:00:00","2215.000","206.000","1.400","16.100","1.000","782.600","","0.000","-99.000","-99.000","-99.000","21.900","","13.700",""
"C0U890","2020-05-08 20:00:00","116.000","182.000","0.300","26.000","0.990","998.900","","0.000","-99.000","-99.000","-99.000","28.800","","23.300",""
"C0G800","2020-05-08 20:00:00","15.000","203.000","3.400","27.900","0.940","1008.200","","0.000","-99.000","-99.000","-99.000","32.500","","26.000",""
"C0F850","2020-05-08 20:00:00","379.000","188.000","1.500","27.000","0.730","967.700","","0.000","-99.000","-99.000","-99.000","32.300","","21.500",""
"C0AH50","2020-05-08 20:00:00","275.000","188.000","1.100","26.800","0.930","978.800","","0.000","-99.000","-99.000","-99.000","29.400","","23.100",""
"C0Z160","2020-05-08 20:00:00","124.000","34.000","0.700","25.000","0.970","1000.200","","0.000","-99.000","-99.000","-99.000","29.000","","23.000",""
"C0R540","2020-05-08 20:00:00","17.000","309.000","1.500","28.900","0.830","1008.300","","0.000","-99.000","-99.000","-99.000","30.700","","26.200",""
"C0H890","2020-05-08 20:00:00","440.000","329.000","0.800","27.000","0.730","961.600","","0.000","-99.000","-99.000","-99.000","32.500","","22.900",""
"C0S770","2020-05-08 20:00:00","375.000","287.000","0.400","23.200","0.980","968.100","","0.000","-99.000","-99.000","-99.000","29.900","","21.400",""
"C0X230","2020-05-08 20:00:00","29.000","238.000","0.700","28.800","0.790","1008.900","","0.000","-99.000","-99.000","-99.000","33.200","","25.700",""
"C0B010","2020-05-08 20:00:00","38.000","353.000","0.500","26.100","0.900","1003.100","","0.000","-99.000","-99.000","-99.000","32.000","","22.900",""
"C0R490","2020-05-08 20:00:00","49.000","286.000","1.900","29.200","0.770","1004.700","","0.000","-99.000","-99.000","-99.000","34.000","","26.600",""
"C0V440","2020-05-08 20:00:00","27.000","315.000","1.400","29.700","0.720","1007.200","","0.000","-99.000","-99.000","-99.000","34.300","","27.800",""
"C0SA40","2020-05-08 20:00:00","200.000","0.000","0.000","26.200","0.910","988.500","","0.000","-99.000","-99.000","-99.000","31.100","","22.600",""
"C0Z280","2020-05-08 20:00:00","224.000","91.000","0.600","25.400","0.990","987.100","","0.000","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0Z070","2020-05-08 20:00:00","247.000","3.000","2.400","25.000","0.990","983.000","","0.000","-99.000","-99.000","-99.000","31.300","","22.400",""
"CM0180","2020-05-08 20:00:00","313.000","0.000","0.000","26.700","0.770","976.900","","0.000","-99.000","-99.000","-99.000","35.500","","23.000",""
"C0T9N0","2020-05-08 20:00:00","261.000","0.000","0.100","25.800","0.930","981.700","","0.000","-99.000","-99.000","-99.000","30.400","","23.100",""
"C0R800","2020-05-08 20:00:00","131.000","263.000","1.600","27.100","0.880","995.600","","0.000","-99.000","-99.000","-99.000","32.700","","24.000",""
"C0K470","2020-05-08 20:00:00","97.000","213.000","2.000","28.300","0.920","999.800","","0.000","-99.000","-99.000","-99.000","33.600","","23.000",""
"C0R720","2020-05-08 20:00:00","214.000","283.000","5.900","26.600","0.820","986.000","","0.000","12.600","278.000","","31.400","","24.500",""
"C0V650","2020-05-08 20:00:00","28.000","263.000","2.100","28.600","0.900","1009.500","","0.000","-99.000","-99.000","-99.000","29.800","","27.100",""
"C0R830","2020-05-08 20:00:00","383.000","239.000","0.800","24.600","0.910","967.500","","0.000","-99.000","-99.000","-99.000","30.100","","23.100",""
"C0H9C0","2020-05-08 20:00:00","3402.000","313.000","1.500","9.000","0.980","679.800","","0.500","-99.000","-99.000","-99.000","10.600","","3.900",""
"C0U780","2020-05-08 20:00:00","15.000","336.000","0.600","26.700","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","29.600","","24.000",""
"C0U760","2020-05-08 20:00:00","22.000","0.000","0.000","25.000","0.990","1010.000","","0.500","-99.000","-99.000","-99.000","27.800","","23.400",""
"C0X290","2020-05-08 20:00:00","10.000","238.000","1.900","28.400","0.860","1009.500","","0.000","-99.000","-99.000","-99.000","31.900","","26.800",""
"C0E830","2020-05-08 20:00:00","37.000","203.000","3.800","28.800","0.730","1005.200","","0.000","-99.000","-99.000","-99.000","31.100","","25.200",""
"C0K330","2020-05-08 20:00:00","38.000","206.000","0.900","-99.000","1.000","1006.000","","0.000","-99.000","-99.000","-99.000","34.800","","26.300",""
"C0M660","2020-05-08 20:00:00","40.000","179.000","1.700","27.600","0.870","1006.800","","0.000","-99.000","-99.000","-99.000","32.600","","25.500",""
"C0D580","2020-05-08 20:00:00","120.000","317.000","0.500","27.900","0.760","995.600","","0.000","-99.000","-99.000","-99.000","31.100","","22.200",""
"C0R640","2020-05-08 20:00:00","21.000","263.000","0.700","28.400","0.900","1008.300","","0.000","-99.000","-99.000","-99.000","30.400","","27.100",""
"C0E810","2020-05-08 20:00:00","53.000","191.000","1.100","27.100","0.860","1004.000","","0.000","-99.000","-99.000","-99.000","32.900","","23.300",""
"C0G830","2020-05-08 20:00:00","27.000","186.000","2.500","28.600","1.000","1006.600","","0.000","-99.000","-99.000","-99.000","34.000","","26.600",""
"C0A550","2020-05-08 20:00:00","422.000","0.000","0.000","23.100","1.000","964.400","","0.000","-99.000","-99.000","-99.000","28.500","","21.300",""
"C0G750","2020-05-08 20:00:00","31.000","184.000","1.200","27.700","0.830","1007.800","","-99.000","-99.000","-99.000","-99.000","34.100","","25.400",""
"C0Z270","2020-05-08 20:00:00","343.000","352.000","1.200","23.800","0.990","973.300","","0.000","-99.000","-99.000","-99.000","25.300","","21.500",""
"C0UA30","2020-05-08 20:00:00","1397.000","0.000","0.000","19.400","0.990","860.900","","0.000","-99.000","-99.000","-99.000","22.000","","16.400",""
"C0I080","2020-05-08 20:00:00","536.000","0.000","0.000","25.600","0.790","954.300","","0.000","-99.000","-99.000","-99.000","32.200","","22.000",""
"C0UA00","2020-05-08 20:00:00","392.000","0.000","0.000","24.000","0.930","968.400","","0.000","-99.000","-99.000","-99.000","32.200","","19.600",""
"C0AD40","2020-05-08 20:00:00","32.000","0.000","0.000","26.800","0.840","1005.900","","0.000","-99.000","-99.000","-99.000","32.100","","22.800",""
"C0G900","2020-05-08 20:00:00","20.000","209.000","3.800","28.900","0.830","1007.100","","0.000","-99.000","-99.000","-99.000","31.900","","27.200",""
